2021-06-07 23:47:34,445 : Flow Logger HTML_f : Starting HTML Conversion To Json | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:02,991 : Flow Logger HTML_z : Starting Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:02,999 : ExtractContentBetween_3_i : Cleaning Match Results | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:03,007 : ExtractContentBetween_3_i : Finished Cleaning Match Results | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:03,031 : Flow Logger HTML_z : Completed Extracting Content Between Heading | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:03,039 : Flow Logger HTML_z : 3: Content Extraction,0.0008 Min,0.345763 MB,0.872436 MB,52.6%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:03,063 : XmlGeneration_3_3 : PMS/OMS Annotation Information Not Retrieved | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:03,063 : XmlGeneration_3_3 : Initiating XML Generation | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:03,188 : XmlGeneration_3_3 : Writing to File:Ovaleap_clean_ PACKUNGSBEILAGE.xml | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:03,188 : Flow Logger HTML_z : 3: Generate XML,0.0025 Min,1.21612 MB,1.853049 MB,52.6%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:05,246 : XML Submission Logger_3_L : Initiating Submission To FHIR Server | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:05,254 : XML Submission Logger_3_L : Response{"resourceType":"Bundle","id":"55cb357f-3af9-48d7-9da8-d07d1776a670","meta":{"versionId":"1","lastUpdated":"2021-06-07T20:18:04.688+00:00"},"type":"collection","entry":[{"fullUrl":"urn:uuid:c59d9086-a6bf-4c46-9d62-f0d580914683","resource":{"resourceType":"Bundle","id":"8bcd4bbe-f792-40ae-9e7c-f3e892044490","identifier":{"system":"http://ema.europa.eu/fhir/identifier/documentid","value":"${instance.bundle[n].Identifier}"},"type":"document","timestamp":"2021-06-07T20:18:03+00:00","entry":[{"fullUr | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:05,254 : XML Submission Logger_3_L : POST sucessful: XML added with id: 55cb357f-3af9-48d7-9da8-d07d1776a670 | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:05,254 : Flow Logger HTML_z : 3: Submit FHIR Msg,0.0344 Min,0.250837 MB,0.625984 MB,52.6%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:05,254 : Flow Logger HTML_z : Starting list bundle update/addition | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:05,262 : List Bundle Creation Logger_3_z : Extracted list bundle document type code this document 100000155538 | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:05,270 : List Bundle Creation Logger_3_z : Getting Existing List Bundle accross all MANs | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:05,270 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/001  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:06,170 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/002  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:07,110 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/003  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:08,113 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/001  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:09,032 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/002  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:10,116 : List Bundle Creation Logger_3_z : Getting list bundle for MAN EU/1/13/871/003  | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:11,387 : List Bundle Creation Logger_3_z : Getting Existing List Bundle using common list id c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:12,396 : List Bundle Creation Logger_3_z : Added missing MAN identifiers | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:12,396 : List Bundle Creation Logger_3_z : Adding a new item | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:12,396 : List Bundle Creation Logger_3_z : Converted to required XML format | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:13,412 : List Bundle Creation Logger_3_z : List update successfully completed c4c8ded9-3b93-45cf-8b0c-da97308ee903 | H | CAP |  de | 3 | Ovaleap_clean_ PACKUNGSBEILAGE.json
2021-06-08 01:48:13,412 : Flow Logger HTML_z : Completed list bundle update/addition | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:13,420 : Flow Logger HTML_z : 3: Update/Add List Bundle,0.136 Min,0.233532 MB,0.272994 MB,52.6%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:13,420 : Flow Logger HTML_z : Completed Processing Partitioned Jsons | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:13,420 : Flow Logger HTML_z : 3: Completed,0.0 Min,0.149665 MB,0.151551 MB,52.6%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:48:13,420 : Flow Logger HTML_z : Final Metrics,3.9124 Min,0.0 MB,8.056129 MB,52.7%
 | H | CAP |  de | HTML | Ovaleap_clean.htm
2021-06-08 01:51:35,454 : Style Dictionary_3 : Reading style dictionary in file: rule_dictionary_es.json | H | CAP |  es | HTML | Ovaleap_clean.htm
2021-06-08 01:51:35,486 : Style Dictionary_3 : Qrd Section Keys Retrieved For Style Dictionary: ANEXO I, ANEXO II, ANEXO III, B. PROSPECTO | H | CAP |  es | HTML | Ovaleap_clean.htm
2021-06-08 03:03:19,969 : Parser_N : Style Information Stored In File: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Ovaleap\el\2021-06-07T09-07-39Z\outputJSON\Ovaleap_clean.txt | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:03:28,039 : Parser_N : Writing to file: F:\Projects\EMA\Repository\EMA EPI PoC\function_code\work\H\CAP\Ovaleap\el\2021-06-07T09-07-39Z\outputJSON\Ovaleap_clean.json | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:04:54,277 : Flow Logger HTML_h : Starting HTML Conversion To Json | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,237 : Flow Logger HTML_h : Completed HTML Conversion To Json | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,241 : Flow Logger HTML_h : HTML Conversion To Json,0.3994 Min,6.090913 MB,12.804657 MB,52.3%
 | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,260 : Flow Logger HTML_h : Starting Json Split | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,780 : Flow Logger HTML_h : ['Ovaleap_clean_SmPC.json'] | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,784 : Flow Logger HTML_h : Completed Json Split | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,788 : Flow Logger HTML_h : Split Json,0.0088 Min,0.264022 MB,8.060838 MB,52.4%
 | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:05:18,795 : Flow Logger HTML_h : Started Processing Partitioned Jsons | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:28:53,828 : Style Dictionary_p : Reading style dictionary in file: rule_dictionary_el.json | H | CAP |  el | Json | Ovaleap_clean.json
2021-06-08 03:28:53,879 : Style Dictionary_p : Qrd Section Keys Retrieved For Style Dictionary: ΠΑΡΑΡΤΗΜΑ I, ΠΑΡΑΡΤΗΜΑ II, ΠΑΡΑΡΤΗΜΑ III, B. ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ | H | CAP |  el | Json | Ovaleap_clean.json
2021-06-08 03:44:21,149 : Style Dictionary_p : Reading style dictionary in file: rule_dictionary_el.json | H | CAP |  el | HTML | Ovaleap_clean.htm
2021-06-08 03:44:21,190 : Style Dictionary_p : Qrd Section Keys Retrieved For Style Dictionary: ΠΑΡΑΡΤΗΜΑ I, ΠΑΡΑΡΤΗΜΑ II, ΠΑΡΑΡΤΗΜΑ III, B. ΦΥΛΛΟ ΟΔΗΓΙΩΝ ΧΡΗΣΗΣ | H | CAP |  el | HTML | Ovaleap_clean.htm
