,id,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
5227,145013,NAP,SmPC,lv,,Piesardzības pasākumi pirms zāļu lietošanas vai rīkošanās ar tām,145012.0,False,13
5228,145014,NAP,SmPC,lv,4.3,Kontrindikācijas ,145007.0,True,14
5229,145015,NAP,SmPC,lv,4.4,Īpaši brīdinājumi un piesardzība lietošanā,145007.0,True,15
5230,145016,NAP,SmPC,lv,,Izsekojamība,145015.0,False,16
5231,145017,NAP,SmPC,lv,,Pediatriskā populācija,145015.0,False,17
5232,145018,NAP,SmPC,lv,4.5,Mijiedarbība ar citām zālēm un citi mijiedarbības veidi,145007.0,True,18
5233,145019,NAP,SmPC,lv,,Pediatriskā populācija,145018.0,False,19
5234,145020,NAP,SmPC,lv,4.6,"Fertilitāte, grūtniecība un barošana ar krūti",145007.0,True,20
5235,145021,NAP,SmPC,lv,,Grūtniecība,145020.0,False,21
5236,145022,NAP,SmPC,lv,,Barošana ar krūti,145020.0,False,22
5237,145023,NAP,SmPC,lv,,Fertilitāte,145020.0,False,23
5238,145024,NAP,SmPC,lv,4.7,Ietekme uz spēju vadīt transportlīdzekļus un apkalpot mehānismus,145007.0,True,24
5239,145025,NAP,SmPC,lv,4.8,Nevēlamās blakusparādības,145007.0,True,25
5240,145026,NAP,SmPC,lv,,Pediatriskā populācija,145025.0,False,26
5241,145027,NAP,SmPC,lv,,Ziņošana par iespējamām nevēlamām blakusparādībām,145025.0,True,27
5242,145028,NAP,SmPC,lv,4.9,Pārdozēšana,145007.0,True,28
5243,145029,NAP,SmPC,lv,,Pediatriskā populācija,145028.0,False,29
5244,145030,NAP,SmPC,lv,5,FARMAKOLOĢISKĀS ĪPAŠĪBAS ,145001.0,True,30
5245,145031,NAP,SmPC,lv,5.1,Farmakodinamiskās īpašības,145030.0,True,31
5246,145032,NAP,SmPC,lv,,Darbības mehānisms,145031.0,False,32
5247,145033,NAP,SmPC,lv,,Farmakodinamiskā iedarbība,145031.0,False,33
5248,145034,NAP,SmPC,lv,,Klīniskā efektivitāte un drošums,145031.0,False,34
5249,145035,NAP,SmPC,lv,,Pediatriskā populācija,145031.0,False,35
5250,145036,NAP,SmPC,lv,5.2,Farmakokinētiskās īpašības,145030.0,True,36
5251,145037,NAP,SmPC,lv,,Uzsūkšanās,145036.0,False,37
5252,145038,NAP,SmPC,lv,,Izkliede,145036.0,False,38
5253,145039,NAP,SmPC,lv,,Biotransformācija,145036.0,False,39
5254,145040,NAP,SmPC,lv,,Eliminācija,145036.0,False,40
5255,145041,NAP,SmPC,lv,,Linearitāte/nelinearitāte,145036.0,False,41
5256,145042,NAP,SmPC,lv,,Farmakokinētiskā(-s)/farmakodinamiskā(-s) attiecība(-s),145036.0,False,42
5257,145043,NAP,SmPC,lv,5.3,Preklīniskie dati par drošumu,145030.0,True,43
5258,145044,NAP,SmPC,lv,,Vides riska novērtējums (VRN,145043.0,False,44
5259,145045,NAP,SmPC,lv,6,FARMACEITISKĀ INFORMĀCIJA,145001.0,True,45
5260,145046,NAP,SmPC,lv,6.1,Palīgvielu saraksts,145045.0,True,46
5261,145047,NAP,SmPC,lv,6.2,Nesaderība,145045.0,True,47
5262,145048,NAP,SmPC,lv,6.3,Uzglabāšanas laiks,145045.0,True,48
5263,145049,NAP,SmPC,lv,6.4,Īpaši uzglabāšanas nosacījumi,145045.0,True,49
5264,145050,NAP,SmPC,lv,6.5,Iepakojuma veids un saturs,145045.0,True,50
5265,145051,NAP,SmPC,lv,6.6,Īpaši norādījumi atkritumu likvidēšanai <un citi norādījumi par rīkošanos>,145045.0,True,51
5266,145052,NAP,SmPC,lv,,Lietošana pediatriskā populācijā,145051.0,False,52
5267,145053,NAP,SmPC,lv,7,REĢISTRĀCIJAS APLIECĪBAS ĪPAŠNIEKS,145001.0,True,53
5268,145054,NAP,SmPC,lv,8,REĢISTRĀCIJAS APLIECĪBAS NUMURS(-I) ,145001.0,True,54
5269,145055,NAP,SmPC,lv,9,PIRMĀS REĢISTRĀCIJAS/PĀRREĢISTRĀCIJAS DATUMS,145001.0,True,55
5270,145056,NAP,SmPC,lv,10,TEKSTA PĀRSKATĪŠANAS DATUMS,145001.0,True,56
5271,145057,NAP,SmPC,lv,11,DOZIMETRIJA,145001.0,False,57
5272,145058,NAP,SmPC,lv,12,NORĀDĪJUMI PAR RADIOFARMACEITISKO ZĀĻU SAGATAVOŠANU,145001.0,False,58
5273,146001,NAP,MARĶĒJUMA TEKSTS,lv,,MARĶĒJUMA TEKSTS,,True,1
5274,146002,NAP,MARĶĒJUMA TEKSTS,lv,,"INFORMĀCIJA, KAS JĀNORĀDA UZ <ĀRĒJĀ IEPAKOJUMA > <UN> < UZ TIEŠĀ IEPAKOJUMA>",146001.0,True,2
5275,146003,NAP,MARĶĒJUMA TEKSTS,lv,1,ZĀĻU NOSAUKUMS,146002.0,True,3
5276,146004,NAP,MARĶĒJUMA TEKSTS,lv,2,AKTĪVĀS(-O) VIELAS(-U) NOSAUKUMS(-I) UN DAUDZUMS(-I),146002.0,True,4
5277,146005,NAP,MARĶĒJUMA TEKSTS,lv,3,PALĪGVIELU SARAKSTS,146002.0,True,5
5278,146006,NAP,MARĶĒJUMA TEKSTS,lv,4,ZĀĻU FORMA UN SATURS,146002.0,True,6
5279,146007,NAP,MARĶĒJUMA TEKSTS,lv,5,LIETOŠANAS UN IEVADĪŠANAS VEIDS(-I) ,146002.0,True,7
5280,146008,NAP,MARĶĒJUMA TEKSTS,lv,6,ĪPAŠI BRĪDINĀJUMI PAR ZĀĻU UZGLABĀŠANU BĒRNIEM NEREDZAMĀ UN NEPIEEJAMĀ VIETĀ,146002.0,True,8
5281,146009,NAP,MARĶĒJUMA TEKSTS,lv,7,"CITI ĪPAŠI BRĪDINĀJUMI, JA NEPIECIEŠAMS",146002.0,True,9
5282,146010,NAP,MARĶĒJUMA TEKSTS,lv,8,DERĪGUMA TERMIŅŠ,146002.0,True,10
5283,146011,NAP,MARĶĒJUMA TEKSTS,lv,9,ĪPAŠI UZGLABĀŠANAS NOSACĪJUMI,146002.0,True,11
5284,146012,NAP,MARĶĒJUMA TEKSTS,lv,10,"ĪPAŠI PIESARDZĪBAS PASĀKUMI, IZNĪCINOT NEIZLIETOTĀS ZĀLES VAI IZMANTOTOS MATERIĀLUS, KAS BIJUŠI SASKARĒ AR ŠĪM ZĀLĒM, JA PIEMĒROJAMS",146002.0,True,12
5285,146013,NAP,MARĶĒJUMA TEKSTS,lv,11,REĢISTRĀCIJAS APLIECĪBAS ĪPAŠNIEKA NOSAUKUMS UN ADRESE ,146002.0,True,13
5286,146014,NAP,MARĶĒJUMA TEKSTS,lv,12,REĢISTRĀCIJAS APLIECĪBAS NUMURS(-I),146002.0,True,14
5287,146015,NAP,MARĶĒJUMA TEKSTS,lv,13,SĒRIJAS NUMURS,146002.0,True,15
5288,146016,NAP,MARĶĒJUMA TEKSTS,lv,14,IZSNIEGŠANAS KĀRTĪBA,146002.0,True,16
5289,146017,NAP,MARĶĒJUMA TEKSTS,lv,15,NORĀDĪJUMI PAR LIETOŠANU,146002.0,True,17
5290,146018,NAP,MARĶĒJUMA TEKSTS,lv,16,INFORMĀCIJA BRAILA RAKSTĀ  ,146002.0,True,18
5291,146019,NAP,MARĶĒJUMA TEKSTS,lv,17,UNIKĀLS IDENTIFIKATORS – 2D SVĪTRKODS,146002.0,True,19
5292,146020,NAP,MARĶĒJUMA TEKSTS,lv,18,"UNIKĀLS IDENTIFIKATORS – DATI, KURUS VAR NOLASĪT PERSONA",146002.0,True,20
5293,146021,NAP,MARĶĒJUMA TEKSTS,lv,,"MINIMĀLĀ INFORMĀCIJA, KAS JĀNORĀDA UZ BLISTERA VAI PLĀKSNĪTES",146001.0,True,21
5294,146022,NAP,MARĶĒJUMA TEKSTS,lv,1,ZĀĻU NOSAUKUMS ,146021.0,True,22
5295,146023,NAP,MARĶĒJUMA TEKSTS,lv,2,REĢISTRĀCIJAS APLIECĪBAS ĪPAŠNIEKA NOSAUKUMS ,146021.0,True,23
5296,146024,NAP,MARĶĒJUMA TEKSTS,lv,3,DERĪGUMA TERMIŅŠ ,146021.0,True,24
5297,146025,NAP,MARĶĒJUMA TEKSTS,lv,4,SĒRIJAS NUMURS,146021.0,True,25
5298,146026,NAP,MARĶĒJUMA TEKSTS,lv,5,CITA,146021.0,True,26
5299,146027,NAP,MARĶĒJUMA TEKSTS,lv,,"MINIMĀLĀ INFORMĀCIJA, KAS JĀNORĀDA UZ MAZA IZMĒRA TIEŠĀ IEPAKOJUMA",146001.0,True,27
5300,146028,NAP,MARĶĒJUMA TEKSTS,lv,1,ZĀĻU NOSAUKUMS UN IEVADĪŠANAS VEIDS(-I) ,146027.0,True,28
5301,146029,NAP,MARĶĒJUMA TEKSTS,lv,2,LIETOŠANAS VEIDS,146027.0,True,29
5302,146030,NAP,MARĶĒJUMA TEKSTS,lv,3,DERĪGUMA TERMIŅŠ,146027.0,True,30
5303,146031,NAP,MARĶĒJUMA TEKSTS,lv,4,SĒRIJAS NUMURS,146027.0,True,31
5304,146032,NAP,MARĶĒJUMA TEKSTS,lv,5,"SATURA SVARS, TILPUMS VAI VIENĪBU DAUDZUMS",146027.0,True,32
5305,146033,NAP,MARĶĒJUMA TEKSTS,lv,6,CITA,146027.0,True,33
5306,147001,NAP,LIETOŠANAS INSTRUKCIJA,lv,,LIETOŠANAS INSTRUKCIJA,,True,1
5307,147002,NAP,LIETOŠANAS INSTRUKCIJA,lv,,"qŠīm zālēm tiek piemērota papildu uzraudzība. Tādējādi būs iespējams ātri identificēt jaunāko informāciju par šo zāļu drošumu. Jūs varat palīdzēt, ziņojot par jebkādām novērotajām blakusparādībām. Par to, kā ziņot par blakusparādībām, skatīt 4. punkta beigās.",147001.0,False,2
5308,147003,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Šajā instrukcijā varat uzzināt: ,147001.0,True,3
5309,147004,NAP,LIETOŠANAS INSTRUKCIJA,lv,1,Kas ir X un kādam nolūkam tās/to lieto,147001.0,True,4
5310,147005,NAP,LIETOŠANAS INSTRUKCIJA,lv,2,Kas Jums jāzina pirms X lietošanas,147001.0,True,5
5311,147006,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Nelietojiet X šādos gadījumos<:>,147005.0,True,6
5312,147007,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Brīdinājumi un piesardzība lietošanā,147005.0,True,7
5313,147008,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Bērni un <pusaudži> ,147005.0,True,8
5314,147009,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Citas zāles un X,147005.0,True,9
5315,147010,NAP,LIETOŠANAS INSTRUKCIJA,lv,,"X kopā ar <uzturu> <un> <,> <dzērienu> <un> <alkoholu>",147005.0,True,10
5316,147011,NAP,LIETOŠANAS INSTRUKCIJA,lv,,"Grūtniecība <un> <,> barošana ar krūti <un fertilitāte>",147005.0,True,11
5317,147012,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Transportlīdzekļu vadīšana un mehānismu apkalpošana,147005.0,True,12
5318,147013,NAP,LIETOŠANAS INSTRUKCIJA,lv,,X satur {palīgvielas(-u) nosaukums(-i)},147005.0,False,13
5319,147014,NAP,LIETOŠANAS INSTRUKCIJA,lv,3,Kā lietot X,147001.0,True,14
5320,147015,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Lietošana bērniem <un pusaudžiem>,147014.0,False,15
5321,147016,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Ja esat lietojis X vairāk nekā noteikts,147014.0,False,16
5322,147017,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Ja esat aizmirsis lietot X,147014.0,False,17
5323,147018,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Ja pārtraucat lietot X,147014.0,False,18
5324,147019,NAP,LIETOŠANAS INSTRUKCIJA,lv,4,Iespējamās blakusparādības,147001.0,True,19
5325,147020,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Papildu blakusparādības bērniem <un pusaudžiem>,147019.0,False,20
5326,147021,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Ziņošana par blakusparādībām,147019.0,True,21
5327,147022,NAP,LIETOŠANAS INSTRUKCIJA,lv,5,Kā uzglabāt X,147001.0,True,22
5328,147023,NAP,LIETOŠANAS INSTRUKCIJA,lv,6,Iepakojuma saturs un cita informācija,147001.0,True,23
5329,147024,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Ko X satur,147023.0,True,24
5330,147025,NAP,LIETOŠANAS INSTRUKCIJA,lv,,X ārējais izskats un iepakojums,147023.0,True,25
5331,147026,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Reģistrācijas apliecības īpašnieks un ražotājs,147023.0,True,26
5332,147027,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Šīs zāles Eiropas Ekonomikas zonas (EEZ) dalībvalstīs ir reģistrētas ar šādiem nosaukumiem:,147023.0,False,27
5333,147028,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Šī lietošanas instrukcija pēdējo reizi pārskatīta <{MM/GGGG}> <GGGG. gada mēnesis}>.,147023.0,True,28
5334,147029,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Citi informācijas avoti,147023.0,False,29
5335,147030,NAP,LIETOŠANAS INSTRUKCIJA,lv,,Tālāk sniegtā informācija paredzēta tikai veselības aprūpes speciālistiem.,147001.0,False,30
5336,148001,NAP,SmPC,mt,,SOMMARJU TAL-KARATTERISTIĊI TAL-PRODOTT,,True,1
5337,148002,NAP,SmPC,mt,,qDan il-prodott mediċinali huwa suġġett għal monitoraġġ addizzjonali. Dan ser jippermetti identifikazzjoni ta’ malajr ta’ informazzjoni ġdida dwar is-sigurtà. Il-professjonisti tal-kura tas-saħħa huma mitluba jirrappurtaw kwalunkwe reazzjoni avversa suspettata. Ara sezzjoni 4.8 dwar kif għandhom jiġu rappurtati reazzjonijiet avversi.,148001.0,False,2
5338,148003,NAP,SmPC,mt,1,ISEM IL-PRODOTT MEDIĊINALI,148001.0,True,3
5339,148004,NAP,SmPC,mt,2,GĦAMLA KWALITATTIVA U KWANTITATTIVA,148001.0,True,4
5340,148005,NAP,SmPC,mt,,Eċċipjent(i) b’effett magħruf,148004.0,False,5
5341,148006,NAP,SmPC,mt,3,GĦAMLA FARMAĊEWTIKA,148001.0,True,6
5342,148007,NAP,SmPC,mt,4,TAGĦRIF KLINIKU,148001.0,True,7
5343,148008,NAP,SmPC,mt,4.1,Indikazzjonijiet terapewtiċi,148007.0,True,8
5344,148009,NAP,SmPC,mt,4.2,Pożoloġija u metodu ta’ kif għandu jingħata,148007.0,True,9
5345,148010,NAP,SmPC,mt,,Pożoloġija,148009.0,True,10
5346,148011,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148010.0,True,11
5347,148012,NAP,SmPC,mt,,Metodu ta’ kif għandu jingħata,148009.0,True,12
5348,148013,NAP,SmPC,mt,,Prekawzjonijiet li għandhom jittieħdu qabel tmiss il-prodott mediċinali jew qabel tagћti l-prodott mediċinali,148012.0,False,13
5349,148014,NAP,SmPC,mt,4.3,Kontraindikazzjonijiet,148007.0,True,14
5350,148015,NAP,SmPC,mt,4.4,Twissijiet speċjali u prekawzjonijiet għall-użu,148007.0,True,15
5351,148016,NAP,SmPC,mt,,Traċċabilità,148015.0,False,16
5352,148017,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148015.0,False,17
5353,148018,NAP,SmPC,mt,4.5,Interazzjoni ma’ prodotti mediċinali oħra u forom oħra ta’ interazzjoni,148007.0,True,18
5354,148019,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148018.0,False,19
5355,148020,NAP,SmPC,mt,4.6,"Fertilità, tqala u treddigħ",148007.0,True,20
5356,148021,NAP,SmPC,mt,,Tqala,148020.0,False,21
5357,148022,NAP,SmPC,mt,,Treddigħ,148020.0,False,22
5358,148023,NAP,SmPC,mt,,Fertilità,148020.0,False,23
5359,148024,NAP,SmPC,mt,4.7,Effetti fuq il-ħila biex issuq u tħaddem magni,148007.0,True,24
5360,148025,NAP,SmPC,mt,4.8,Effetti mhux mixtieqa,148007.0,True,25
5361,148026,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148025.0,False,26
5362,148027,NAP,SmPC,mt,,Rappurtar ta’ reazzjonijiet avversi suspettati,148025.0,True,27
5363,148028,NAP,SmPC,mt,4.9,Doża eċċessiva,148007.0,True,28
5364,148029,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148028.0,False,29
5365,148030,NAP,SmPC,mt,5,PROPRJETAJIET FARMAKOLOĠIĊI,148001.0,True,30
5366,148031,NAP,SmPC,mt,5.1,Proprjetajiet farmakodinamiċi,148030.0,True,31
5367,148032,NAP,SmPC,mt,,Mekkaniżmu ta’ azzjoni,148031.0,False,32
5368,148033,NAP,SmPC,mt,,Effetti farmakodinamiċi,148031.0,False,33
5369,148034,NAP,SmPC,mt,,Effikaċja klinika u sigurtà,148031.0,False,34
5370,148035,NAP,SmPC,mt,,Popolazzjoni pedjatrika,148031.0,False,35
5371,148036,NAP,SmPC,mt,5.2,Tagħrif farmakokinetiku,148030.0,True,36
5372,148037,NAP,SmPC,mt,,Assorbiment,148036.0,False,37
5373,148038,NAP,SmPC,mt,,Distribuzzjoni,148036.0,False,38
5374,148039,NAP,SmPC,mt,,Bijotrasformazzjoni,148036.0,False,39
5375,148040,NAP,SmPC,mt,,Eliminazzjoni,148036.0,False,40
5376,148041,NAP,SmPC,mt,,Linearità/nuqqas ta’ linearità,148036.0,False,41
5377,148042,NAP,SmPC,mt,,Relazzjoni(-jiet) farmakokinetika(ċi)/farmakodinamika(ċi),148036.0,False,42
5378,148043,NAP,SmPC,mt,5.3,Tagħrif ta' qabel l-użu kliniku dwar is-sigurtà,148030.0,True,43
5379,148044,NAP,SmPC,mt,,Valutazzjoni tar-riskju ambjentali (ERA),148043.0,False,44
5380,148045,NAP,SmPC,mt,6,TAGĦRIF FARMAĊEWTIKU,148001.0,True,45
5381,148046,NAP,SmPC,mt,6.1,Lista ta’ eċċipjenti,148045.0,True,46
5382,148047,NAP,SmPC,mt,6.2,Inkompatibbiltajiet,148045.0,True,47
5383,148048,NAP,SmPC,mt,6.3,Żmien kemm idum tajjeb il-prodott mediċinali,148045.0,True,48
5384,148049,NAP,SmPC,mt,6.4,Prekawzjonijiet speċjali għall-ħażna,148045.0,True,49
5385,148050,NAP,SmPC,mt,6.5,In-natura tal-kontenitur u ta’ dak li hemm ġo fih,148045.0,True,50
5386,148051,NAP,SmPC,mt,6.6,Prekawzjonijiet speċjali għar-rimi u għal immaniġġar ieħor,148045.0,True,51
5387,148052,NAP,SmPC,mt,,Użu fil-popolazzjoni pedjatrika,148051.0,False,52
5388,148053,NAP,SmPC,mt,7,DETENTUR TAL-AWTORIZZAZZJONI GĦAT-TQEGĦID FIS-SUQ,148001.0,True,53
5389,148054,NAP,SmPC,mt,8,NUMRU(I) TAL-AWTORIZZAZZJONI GĦAT-TQEGĦID FIS-SUQ ,148001.0,True,54
5390,148055,NAP,SmPC,mt,9,DATA TAL-EWWEL AWTORIZZAZZJONI/TIĠDID TAL-AWTORIZZAZZJONI,148001.0,True,55
5391,148056,NAP,SmPC,mt,10,DATA TA’ REVIŻJONI TAT-TEST,148001.0,True,56
5392,148057,NAP,SmPC,mt,11,DOŻIMETRIJA,148001.0,False,57
5393,148058,NAP,SmPC,mt,12,ISTRUZZJONIJIET GĦALL-PREPARAZZJONI TA’ PRODOTTI RADJUFARMAĊEWTIĊI,148001.0,False,58
5394,149001,NAP,Labelling,mt,,TIKKETTAR,,True,1
5395,149002,NAP,Labelling,mt,,TAGĦRIF LI GĦANDU JIDHER FUQ <IL-PAKKETT TA’ BARRA> <U> <IL-PAKKETT LI JMISS MAL-PRODOTT>,149001.0,True,2
5396,149003,NAP,Labelling,mt,1,ISEM TAL-PRODOTT MEDIĊINALI,149002.0,True,3
5397,149004,NAP,Labelling,mt,2,DIKJARAZZJONI TAS-SUSTANZA(I) ATTIVA(I),149002.0,True,4
5398,149005,NAP,Labelling,mt,3,LISTA TA’ EĊĊIPJENTI,149002.0,True,5
5399,149006,NAP,Labelling,mt,4,GĦAMLA FARMAĊEWTIKA U KONTENUT,149002.0,True,6
5400,149007,NAP,Labelling,mt,5,MOD TA’ KIF U MNEJN JINGĦATA,149002.0,True,7
5401,149008,NAP,Labelling,mt,6,TWISSIJA SPEĊJALI LI L-PRODOTT MEDIĊINALI GĦANDU JINŻAMM FEJN MA JIDHIRX U MA JINTLAĦAQX MIT-TFAL,149002.0,True,8
5402,149009,NAP,Labelling,mt,7,"TWISSIJA(IET) SPEĊJALI OĦRA, JEKK MEĦTIEĠA",149002.0,True,9
5403,149010,NAP,Labelling,mt,8,DATA TA’ SKADENZA ,149002.0,True,10
5404,149011,NAP,Labelling,mt,9,KONDIZZJONIJIET SPEĊJALI TA’ KIF JINĦAŻEN,149002.0,True,11
5405,149012,NAP,Labelling,mt,10,"PREKAWZJONIJIET SPEĊJALI GĦAR-RIMI TA’ PRODOTTI MEDIĊINALI MHUX UŻATI JEW SKART MINN DAWN IL-PRODOTTI MEDIĊINALI,  JEKK HEMM BŻONN",149002.0,True,12
5406,149013,NAP,Labelling,mt,11,ISEM U INDIRIZZ TAD-DETENTUR TAL-AWTORIZZAZZJONI GĦAT-TQEGĦID FIS-SUQ ,149002.0,True,13
5407,149014,NAP,Labelling,mt,12,NUMRU(I) TAL-AWTORIZZAZZJONI GĦAT-TQEGĦID FIS-SUQ,149002.0,True,14
5408,149015,NAP,Labelling,mt,13,NUMRU TAL-LOTT ,149002.0,True,15
5409,149016,NAP,Labelling,mt,14,KLASSIFIKAZZJONI ĠENERALI TA’ KIF JINGĦATA,149002.0,True,16
5410,149017,NAP,Labelling,mt,15,ISTRUZZJONIJIET DWAR L-UŻU,149002.0,True,17
5411,149018,NAP,Labelling,mt,16,INFORMAZZJONI BIL-BRAILLE,149002.0,True,18
5412,149019,NAP,Labelling,mt,17,IDENTIFIKATUR UNIKU – BARCODE 2D,149002.0,True,19
5413,149020,NAP,Labelling,mt,18,IDENTIFIKATUR UNIKU - DATA LI TINQARA MILL-BNIEDEM,149002.0,True,20
5414,149021,NAP,Labelling,mt,,TAGĦRIF MINIMU LI GĦANDU JIDHER FUQ IL-FOLJI JEW FUQ L-ISTRIXXI,149001.0,True,21
5415,149022,NAP,Labelling,mt,1,ISEM IL-PRODOTT MEDIĊINALI,149021.0,True,22
5416,149023,NAP,Labelling,mt,2,ISEM TAD-DETENTUR TAL-AWTORIZZAZZJONI GĦAT-TQEGĦID FIS-SUQ,149021.0,True,23
5417,149024,NAP,Labelling,mt,3,DATA TA’ SKADENZA,149021.0,True,24
5418,149025,NAP,Labelling,mt,4,NUMRU TAL-LOTT ,149021.0,True,25
5419,149026,NAP,Labelling,mt,5,OĦRAJN,149021.0,True,26
5420,149027,NAP,Labelling,mt,,TAGĦRIF MINIMU LI GĦANDU JIDHER FUQ IL-PAKKETTI Ż-ŻGĦAR EWLENIN,149001.0,True,27
5421,149028,NAP,Labelling,mt,1,ISEM TAL-PRODOTT MEDIĊINALI U MNEJN GĦANDU JINGĦATA,149027.0,True,28
5422,149029,NAP,Labelling,mt,2,METODU TA’ KIF GĦANDU JINGĦATA,149027.0,True,29
5423,149030,NAP,Labelling,mt,3,DATA TA’ SKADENZA,149027.0,True,30
5424,149031,NAP,Labelling,mt,4,NUMRU TAL-LOTT ,149027.0,True,31
5425,149032,NAP,Labelling,mt,5,"IL-KONTENUT SKONT IL-PIŻ, IL-VOLUM, JEW PARTI INDIVIDWALI",149027.0,True,32
5426,149033,NAP,Labelling,mt,6,OĦRAJN,149027.0,True,33
5427,150001,NAP,Package leaflet,mt,,FULJETT TA’ TAGĦRIF,,True,1
5428,150002,NAP,Package leaflet,mt,,q Dan il-prodott mediċinali huwa suġġett għal monitoraġġ addizzjonali. Dan ser jippermetti identifikazzjoni ta’ malajr ta’ informazzjoni ġdida dwar is-sigurtà. Inti tista’ tgħin billi tirrapporta kwalunkwe effett sekondarju li jista’ jkollok. Ara t-tmiem ta’ sezzjoni 4 biex tara kif għandek tirrapporta effetti sekondarji. ,150001.0,False,2
5429,150003,NAP,Package leaflet,mt,,F’dan il-fuljett,150001.0,True,3
5430,150004,NAP,Package leaflet,mt,1,X’inhu X u gћalxiex jintuża,150001.0,True,4
5431,150005,NAP,Package leaflet,mt,2,X'għandek tkun taf qabel ma <tieħu> <tuża> X ,150001.0,True,5
5432,150006,NAP,Package leaflet,mt,,<Tiħux> <Tużax> X<:>,150005.0,True,6
5433,150007,NAP,Package leaflet,mt,,Twissijiet u prekawzjonijiet,150005.0,True,7
5434,150008,NAP,Package leaflet,mt,,Tfal <u adolexxenti>,150005.0,True,8
5435,150009,NAP,Package leaflet,mt,,Mediċini oħra u X,150005.0,True,9
5436,150010,NAP,Package leaflet,mt,,"X ma’ <ikel><u> <,> <xorb> <u> <alkoħol>",150005.0,True,10
5437,150011,NAP,Package leaflet,mt,,"Tqala <u> <,> treddigħ <u fertilità>",150005.0,True,11
5438,150012,NAP,Package leaflet,mt,,Sewqan u tħaddim ta’ magni,150005.0,True,12
5439,150013,NAP,Package leaflet,mt,,X fih {isem tas-sustanza(i) mhux attiva(i)},150005.0,False,13
5440,150014,NAP,Package leaflet,mt,3,Kif gћandek <tieћu><tuża> X,150001.0,True,14
5441,150015,NAP,Package leaflet,mt,,Użu fit-tfal <u fl-adolexxenti>,150014.0,False,15
5442,150016,NAP,Package leaflet,mt,,Jekk <tieħu> <tuża> X aktar milli suppost>,150014.0,False,16
5443,150017,NAP,Package leaflet,mt,,Jekk tinsa <tieħu> <tuża> X,150014.0,False,17
5444,150018,NAP,Package leaflet,mt,,Jekk tieqaf <tieħu> <tuża> X,150014.0,False,18
5445,150019,NAP,Package leaflet,mt,4,Effetti sekondarji possibbli,150001.0,True,19
5446,150020,NAP,Package leaflet,mt,,Effetti sekondarji oħra fit-tfal <u l-adolexxenti>,150019.0,False,20
5447,150021,NAP,Package leaflet,mt,,Rappurtar tal-effetti sekondarji,150019.0,True,21
5448,150022,NAP,Package leaflet,mt,5,Kif taħżen X,150001.0,True,22
5449,150023,NAP,Package leaflet,mt,6,Kontenut tal-pakkett u informazzjoni oħra,150001.0,True,23
5450,150024,NAP,Package leaflet,mt,,X’fih X,150023.0,True,24
5451,150025,NAP,Package leaflet,mt,,Kif jidher X u l-kontenut tal-pakkett,150023.0,True,25
5452,150026,NAP,Package leaflet,mt,,Detentur tal-Awtorizzazzjoni għat-Tqegħid fis-Suq u l-Manifattur,150023.0,True,26
5453,150027,NAP,Package leaflet,mt,,Dan il-prodott mediinali huwa awtorizzat fl-istati membri ta' l-EEA b'dawn l-ismijiet :,150023.0,False,27
5454,150028,NAP,Package leaflet,mt,,Dan il-fuljett kien rivedut l-aħħar f’ <{XX/SSSS} ><{xahar SSSS} >.,150023.0,True,28
5455,150029,NAP,Package leaflet,mt,,Sorsi oħra ta’ informazzjoni,150023.0,False,29
5456,150030,NAP,Package leaflet,mt,,It-tagħrif li jmiss qed jingħata biss għall-professjonisti tal-kura tas-saħħa biss:,150001.0,False,30
5457,151001,NAP,SmPC,nl,,SAMENVATTING VAN DE PRODUCTKENMERKEN,,True,1
5458,151002,NAP,SmPC,nl,,qDit geneesmiddel is onderworpen aan aanvullende monitoring.  Daardoor kan snel nieuwe veiligheidsinformatie worden vastgesteld. Beroepsbeoefenaren in de gezondheidszorg wordt verzocht alle vermoedelijke bijwerkingen te melden. Zie rubriek 4.8 voor het rapporteren van bijwerkingen,151001.0,False,2
5459,151003,NAP,SmPC,nl,1,NAAM VAN HET GENEESMIDDEL,151001.0,True,3
