2021-05-04 15:57:33,072 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Starting Heading Extraction | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,242 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Started Extracting Heading | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json
2021-05-04 15:57:33,367 : Heading Extraction Abasaglar-h-2835-en_SmPC.json : Match Passed | CAP |  en | 0 | Abasaglar-h-2835-en_SmPC.json | Doc txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Qrd txt :- 'SUMMARY OF PRODUCT CHARACTERISTICS' | Matched :- 'True'
2021-05-04 18:46:01,176 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 5 ml (one 5 ml spoonful) of oral solution once a day.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:01,360 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 5 ml (one 5 ml spoonful) of oral solution once a day.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:01,449 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Adults and adolescents 12 years of age and over' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:01,540 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Adults and adolescents 12 years of age and over' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:01,672 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 10 ml (two 5 ml spoonfuls) of oral solution once a day.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:01,839 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'The recommended dose is 10 ml (two 5 ml spoonfuls) of oral solution once a day.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:02,066 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'In case an oral measuring syringe is provided with the bottle of oral solution, you can alternatively use it to take the appropriate amount of oral solution.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:02,334 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'In case an oral measuring syringe is provided with the bottle of oral solution, you can alternatively use it to take the appropriate amount of oral solution.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:02,462 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'This medicine is for oral use.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:02,554 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'This medicine is for oral use.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:02,745 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Swallow the dose of oral solution and then drink some water. You can take this medicine with or without food.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:02,961 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Swallow the dose of oral solution and then drink some water. You can take this medicine with or without food.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:03,198 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Regarding the duration of treatment, your physician will determine the type of allergic rhinitis you are suffering from and will determine for how long you should take Aerius oral solution.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:03,581 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Regarding the duration of treatment, your physician will determine the type of allergic rhinitis you are suffering from and will determine for how long you should take Aerius oral solution.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:03,831 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If your allergic rhinitis is intermittent (presence of symptoms for less than 4 days per week or for less than 4 weeks), your physician will recommend you a treatment schedule that will depend on the evaluation of the history of your disease.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:04,100 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If your allergic rhinitis is intermittent (presence of symptoms for less than 4 days per week or for less than 4 weeks), your physician will recommend you a treatment schedule that will depend on the evaluation of the history of your disease.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:04,348 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If your allergic rhinitis is persistent (presence of symptoms for 4 days or more per week and for more than 4 weeks), your physician may recommend you a longer term treatment.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:04,668 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If your allergic rhinitis is persistent (presence of symptoms for 4 days or more per week and for more than 4 weeks), your physician may recommend you a longer term treatment.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:05,042 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'For urticaria, the duration of treatment may be variable from patient to patient and therefore you should follow the instructions of your physician.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:05,321 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'For urticaria, the duration of treatment may be variable from patient to patient and therefore you should follow the instructions of your physician.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:05,459 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you take more Aerius oral solution than you should' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:05,488 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you take more Aerius oral solution than you should' | Qrd txt :- 'If you <take> <use> more Aerius than you should' | Matched :- 'True'
2021-05-04 18:46:05,496 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Flow Is Broken | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23016' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23014'
2021-05-04 18:46:05,502 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23016' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23014'
2021-05-04 18:46:05,760 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Take Aerius oral solution only as it is prescribed for you. No serious problems are expected with accidental overdose. However, if you take more Aerius oral solution than you were told to, tell your doctor, pharmacist or nurse immediately.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:06,112 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Take Aerius oral solution only as it is prescribed for you. No serious problems are expected with accidental overdose. However, if you take more Aerius oral solution than you were told to, tell your doctor, pharmacist or nurse immediately.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:06,232 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to take Aerius oral solution' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:06,254 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to take Aerius oral solution' | Qrd txt :- 'If you <take> <use> more Aerius than you should' | Matched :- 'False'
2021-05-04 18:46:06,260 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to take Aerius oral solution' | Qrd txt :- 'If you forget to <take> <use> Aerius>' | Matched :- 'True'
2021-05-04 18:46:06,268 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23017' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23016'
2021-05-04 18:46:06,511 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to take your dose on time, take it as soon as possible and then go back to your regular dosing schedule. Do not take a double dose to make up for a forgotten dose.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:06,795 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you forget to take your dose on time, take it as soon as possible and then go back to your regular dosing schedule. Do not take a double dose to make up for a forgotten dose.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:06,905 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop taking Aerius oral solution' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:06,924 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop taking Aerius oral solution' | Qrd txt :- 'If you <take> <use> more Aerius than you should' | Matched :- 'False'
2021-05-04 18:46:06,928 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop taking Aerius oral solution' | Qrd txt :- 'If you forget to <take> <use> Aerius>' | Matched :- 'False'
2021-05-04 18:46:06,933 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you stop taking Aerius oral solution' | Qrd txt :- 'If you stop <taking> <using> Aerius>' | Matched :- 'True'
2021-05-04 18:46:06,940 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23018' | currParentHeadId :- '23014.0' | prevParentHeadId :- '23017'
2021-05-04 18:46:07,083 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you have any further questions on the use of this medicine, ask your doctor, pharmacist or nurse.' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:07,295 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'If you have any further questions on the use of this medicine, ask your doctor, pharmacist or nurse.' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:07,356 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '4.       Possible side effects' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:07,379 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '4.       Possible side effects' | Qrd txt :- '4. Possible side effects' | Matched :- 'True'
2021-05-04 18:46:07,386 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Validation Passed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | currHeadId :- '23019' | currParentHeadId :- '23001.0' | prevParentHeadId :- '23018'
2021-05-04 18:46:07,547 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Like all medicines, this medicine can cause side effects, although not everybody gets them. ' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:07,726 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Like all medicines, this medicine can cause side effects, although not everybody gets them. ' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:07,854 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'In clinical studies with Aerius, the following side effects were reported as:' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:08,015 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'In clinical studies with Aerius, the following side effects were reported as:' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:08,051 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:08,067 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Use in children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:08,082 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed In Lowercase | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Children' | Qrd txt :- 'Additional side effects in children <and adolescents>' | Matched :- 'False'
2021-05-04 18:46:08,263 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Common in children less than 2 years of age: the following may affect up to 1 in 10 children' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:08,481 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Common in children less than 2 years of age: the following may affect up to 1 in 10 children' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:08,793 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Common: the following may affect up to 1 in 10 people' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:08,920 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Common: the following may affect up to 1 in 10 people' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:09,245 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'During the marketing of Aerius, the following side effects were reported as:' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:09,461 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'During the marketing of Aerius, the following side effects were reported as:' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:09,634 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Very rare: the following may affect up to 1 in 10,000 people' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
2021-05-04 18:46:09,814 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- 'Very rare: the following may affect up to 1 in 10,000 people' | Qrd txt :- 'This leaflet was last revised in <{MM/YYYY}><{month YYYY}>.' | Matched :- 'False'
2021-05-04 18:46:09,931 : Heading Extraction AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json : Match Failed | CAP |  en | 3 | AERIUS-H-C-0313-N-XX2-PI-en-WRM_ PACKAGE LEAFLET.json | Doc txt :- '● severe allergic reactions          ● rash                            ● pounding or irregular heartbeat' | Qrd txt :- 'Pregnancy <and> <,> breast-feeding <and fertility>' | Matched :- 'False'
