,id,domain,Procedure type,Document type,Language code,Display code,Name,parent_id,Mandatory,heading_id
4997,140032,H,NAP,SmPC,is,,Verkunarháttur,140031.0,False,32
4998,140033,H,NAP,SmPC,is,,Lyfhrif,140031.0,False,33
4999,140034,H,NAP,SmPC,is,,Verkun og öryggi,140031.0,False,34
5000,140035,H,NAP,SmPC,is,,Börn,140031.0,False,35
5001,140036,H,NAP,SmPC,is,5.2,Lyfjahvörf,140030.0,True,36
5002,140037,H,NAP,SmPC,is,,Frásog,140036.0,False,37
5003,140038,H,NAP,SmPC,is,,Dreifing,140036.0,False,38
5004,140039,H,NAP,SmPC,is,,Umbrot,140036.0,False,39
5005,140040,H,NAP,SmPC,is,,Brotthvarf,140036.0,False,40
5006,140041,H,NAP,SmPC,is,,Línulegt/ólínulegt samband,140036.0,False,41
5007,140042,H,NAP,SmPC,is,,Tengsl lyfjahvarfa og lyfhrifa,140036.0,False,42
5008,140043,H,NAP,SmPC,is,5.3,Forklínískar upplýsingar,140030.0,True,43
5009,140044,H,NAP,SmPC,is,,Mat á áhættu fyrir lífríkið,140043.0,False,44
5010,140045,H,NAP,SmPC,is,6,LYFJAGERÐARFRÆÐILEGAR UPPLÝSINGAR,140001.0,True,45
5011,140046,H,NAP,SmPC,is,6.1,Hjálparefni,140045.0,True,46
5012,140047,H,NAP,SmPC,is,6.2,Ósamrýmanleiki,140045.0,True,47
5013,140048,H,NAP,SmPC,is,6.3,Geymsluþol,140045.0,True,48
5014,140049,H,NAP,SmPC,is,6.4,Sérstakar varúðarreglur við geymslu,140045.0,True,49
5015,140050,H,NAP,SmPC,is,6.5,Gerð íláts og innihald,140045.0,True,50
5016,140051,H,NAP,SmPC,is,6.6,Sérstakar varúðarráðstafanir við förgun <og önnur meðhöndlun>,140045.0,True,51
5017,140052,H,NAP,SmPC,is,,Ef lyfið er notað handa börnum,140051.0,False,52
5018,140053,H,NAP,SmPC,is,7,MARKAÐSLEYFISHAFI,140001.0,True,53
5019,140054,H,NAP,SmPC,is,8,MARKAÐSLEYFISNÚMER,140001.0,True,54
5020,140055,H,NAP,SmPC,is,9,DAGSETNING FYRSTU ÚTGÁFU MARKAÐSLEYFIS / ENDURNÝJUNAR MARKAÐSLEYFIS,140001.0,True,55
5021,140056,H,NAP,SmPC,is,10,DAGSETNING ENDURSKOÐUNAR TEXTANS,140001.0,True,56
5022,140057,H,NAP,SmPC,is,11,GEISLUNARMÆLINGAR,140001.0,False,57
5023,140058,H,NAP,SmPC,is,12,LEIÐBEININGAR UM BLÖNDUN GEISLAVIRKRA LYFJA,140001.0,False,58
5024,141001,H,NAP,Labelling,ic,,ÁLETRANIR,,True,1
5025,141002,H,NAP,Labelling,ic,,UPPLÝSINGAR SEM EIGA AÐ KOMA FRAM Á <YTRI UMBÚÐUM> <OG> <INNRI UMBÚÐUM>,141001.0,True,2
5026,141003,H,NAP,Labelling,ic,1,HEITI LYFS,141002.0,True,3
5027,141004,H,NAP,Labelling,ic,2,VIRK(T) EFNI,141002.0,True,4
5028,141005,H,NAP,Labelling,ic,3,HJÁLPAREFNI,141002.0,True,5
5029,141006,H,NAP,Labelling,ic,4,LYFJAFORM OG INNIHALD,141002.0,True,6
5030,141007,H,NAP,Labelling,ic,5,AÐFERÐ VIÐ LYFJAGJÖF OG ÍKOMULEIÐ(IR),141002.0,True,7
5031,141008,H,NAP,Labelling,ic,6,SÉRSTÖK VARNAÐARORÐ UM AÐ LYFIÐ SKULI GEYMT ÞAR SEM BÖRN HVORKI NÁ TIL NÉ SJÁ,141002.0,True,8
5032,141009,H,NAP,Labelling,ic,7,"ÖNNUR SÉRSTÖK VARNAÐARORÐ, EF MEÐ ÞARF",141002.0,True,9
5033,141010,H,NAP,Labelling,ic,8,FYRNINGARDAGSETNING,141002.0,True,10
5034,141011,H,NAP,Labelling,ic,9,SÉRSTÖK GEYMSLUSKILYRÐI,141002.0,True,11
5035,141012,H,NAP,Labelling,ic,10,SÉRSTAKAR VARÚÐARRÁÐSTAFANIR VIÐ FÖRGUN LYFJALEIFA EÐA ÚRGANGS VEGNA LYFSINS ÞAR SEM VIÐ Á,141002.0,True,12
5036,141013,H,NAP,Labelling,ic,11,NAFN OG HEIMILISFANG MARKAÐSLEYFISHAFA,141002.0,True,13
5037,141014,H,NAP,Labelling,ic,12,MARKAÐSLEYFISNÚMER,141002.0,True,14
5038,141015,H,NAP,Labelling,ic,13,LOTUNÚMER,141002.0,True,15
5039,141016,H,NAP,Labelling,ic,14,AFGREIÐSLUTILHÖGUN,141002.0,True,16
5040,141017,H,NAP,Labelling,is,15,NOTKUNARLEIÐBEININGAR,141002.0,True,17
5041,141018,H,NAP,Labelling,is,16,UPPLÝSINGAR MEÐ BLINDRALETRI,141002.0,True,18
5042,141019,H,NAP,Labelling,is,17,EINKVÆMT AUÐKENNI – TVÍVÍTT STRIKAMERKI,141002.0,True,19
5043,141020,H,NAP,Labelling,is,18,EINKVÆMT AUÐKENNI – UPPLÝSINGAR SEM FÓLK GETUR LESIÐ,141002.0,True,20
5044,141021,H,NAP,Labelling,is,,LÁGMARKS UPPLÝSINGAR SEM SKULU KOMA FRAM Á ÞYNNUM EÐA STRIMLUM,141001.0,True,21
5045,141022,H,NAP,Labelling,is,1,HEITI LYFS,141021.0,True,22
5046,141023,H,NAP,Labelling,is,2,NAFN MARKAÐSLEYFISHAFA,141021.0,True,23
5047,141024,H,NAP,Labelling,is,3,FYRNINGARDAGSETNING,141021.0,True,24
5048,141025,H,NAP,Labelling,is,4,LOTUNÚMER,141021.0,True,25
5049,141026,H,NAP,Labelling,is,5,ANNAÐ,141021.0,True,26
5050,141027,H,NAP,Labelling,is,,LÁGMARKS UPPLÝSINGAR SEM SKULU KOMA FRAM Á INNRI UMBÚÐUM LÍTILLA EININGA,141001.0,True,27
5051,141028,H,NAP,Labelling,is,1,HEITI LYFS OG ÍKOMULEIÐ(IR),141027.0,True,28
5052,141029,H,NAP,Labelling,is,2,AÐFERÐ VIÐ LYFJAGJÖF,141027.0,True,29
5053,141030,H,NAP,Labelling,is,3,FYRNINGARDAGSETNING,141027.0,True,30
5054,141031,H,NAP,Labelling,is,4,LOTUNÚMER,141027.0,True,31
5055,141032,H,NAP,Labelling,is,5,"INNIHALD TILGREINT SEM ÞYNGD, RÚMMÁL EÐA FJÖLDI EININGA",141027.0,True,32
5056,141033,H,NAP,Labelling,is,6,ANNAÐ,141027.0,True,33
5057,142001,H,NAP,Package leaflet,is,,FYLGISEÐILL,,True,1
5058,142002,H,NAP,Package leaflet,is,,q Þetta lyf er undir sérstöku eftirliti til að nýjar upplýsingar um öryggi lyfsins komist fljótt og örugglega til skila. Allir geta hjálpað til við þetta með því að tilkynna aukaverkanir sem koma fram. Aftast í kafla 4 eru upplýsingar um hvernig tilkynna á aukaverkanir.,142001.0,False,2
5059,142003,H,NAP,Package leaflet,is,,Í fylgiseðlinum eru eftirfarandi kaflar:,142001.0,True,3
5060,142004,H,NAP,Package leaflet,is,1,Upplýsingar um X og við hverju það er notað,142001.0,True,4
5061,142005,H,NAP,Package leaflet,is,2,Áður en byrjað er að nota X,142001.0,True,5
5062,142006,H,NAP,Package leaflet,is,,Ekki má nota X,142005.0,True,6
5063,142007,H,NAP,Package leaflet,is,,Varnaðarorð og varúðarreglur,142005.0,True,7
5064,142008,H,NAP,Package leaflet,is,,Börn <og unglingar>,142005.0,True,8
5065,142009,H,NAP,Package leaflet,is,,Notkun annarra lyfja samhliða X,142005.0,True,9
5066,142010,H,NAP,Package leaflet,is,,"Notkun X með <mat> <eða> <,> <drykk> <eða> <áfengi>",142005.0,True,10
5067,142011,H,NAP,Package leaflet,is,,"Meðganga <og> <,> brjóstagjöf <og frjósemi>",142005.0,True,11
5068,142012,H,NAP,Package leaflet,is,,Akstur og notkun véla,142005.0,True,12
5069,142013,H,NAP,Package leaflet,is,,X inniheldur {tilgreinið viðkomandi hjálparefni},142005.0,False,13
5070,142014,H,NAP,Package leaflet,is,3,Hvernig nota á X,142001.0,True,14
5071,142015,H,NAP,Package leaflet,is,,Notkun handa börnum <og unglingum>,142014.0,False,15
5072,142016,H,NAP,Package leaflet,is,,Ef <tekinn> <notaður> er stærri skammtur en mælt er fyrir um,142014.0,False,16
5073,142017,H,NAP,Package leaflet,is,,Ef gleymist að <taka> <nota> X,142014.0,False,17
5074,142018,H,NAP,Package leaflet,is,,Ef hætt er að nota X,142014.0,False,18
5075,142019,H,NAP,Package leaflet,is,4,Hugsanlegar aukaverkanir,142001.0,True,19
5076,142020,H,NAP,Package leaflet,is,,Aðrar aukaverkanir sem geta komið fyrir hjá börnum <og unglingum>,142019.0,False,20
5077,142021,H,NAP,Package leaflet,is,,Tilkynning aukaverkana,142019.0,True,21
5078,142022,H,NAP,Package leaflet,is,5,Hvernig geyma á X,142001.0,True,22
5079,142023,H,NAP,Package leaflet,is,6,Pakkningar og aðrar upplýsingar,142001.0,True,23
5080,142024,H,NAP,Package leaflet,is,,X inniheldur,142023.0,True,24
5081,142025,H,NAP,Package leaflet,is,,Lýsing á útliti X og pakkningastærðir,142023.0,True,25
5082,142026,H,NAP,Package leaflet,is,,Markaðsleyfishafi og framleiðandi,142023.0,True,26
5083,142027,H,NAP,Package leaflet,is,,Þetta lyf hefur markaðsleyfi í löndum Evrópska efnahagssvæðisins undir eftirfarandi heitum:,142023.0,False,27
5084,142028,H,NAP,Package leaflet,is,,Þessi fylgiseðill var síðast uppfærður <{MM/ÁÁÁÁ}> <í {mánuður ÁÁÁÁ}>.,142023.0,True,28
5085,142029,H,NAP,Package leaflet,is,,Upplýsingar sem hægt er að nálgast annars staðar,142023.0,False,29
5086,142030,H,NAP,Package leaflet,is,,Eftirfarandi upplýsingar eru einungis ætlaðar heilbrigðisstarfsmönnum:,142001.0,False,30
5087,143001,H,NAP,SmPC,it,,RIASSUNTO DELLE CARATTERISTICHE DEL PRODOTTO,,True,1
5088,143002,H,NAP,SmPC,it,,qMedicinale sottoposto a monitoraggio addizionale. Ciò permetterà la rapida identificazione di nuove informazioni sulla sicurezza. Agli operatori sanitari è richiesto di segnalare qualsiasi reazione avversa sospetta. Vedere paragrafo 4.8 per informazioni sulle modalità di segnalazione delle reazioni avverse.>,143001.0,False,2
5089,143003,H,NAP,SmPC,it,1,DENOMINAZIONE DEL MEDICINALE,143001.0,True,3
5090,143004,H,NAP,SmPC,it,2,COMPOSIZIONE QUALITATIVA E QUANTITATIVA,143001.0,True,4
5091,143005,H,NAP,SmPC,it,,Eccipiente(i) con effetti noti,143004.0,False,5
5092,143006,H,NAP,SmPC,it,3,FORMA FARMACEUTICA,143001.0,True,6
5093,143007,H,NAP,SmPC,it,4,INFORMAZIONI CLINICHE,143001.0,True,7
5094,143008,H,NAP,SmPC,it,4.1,Indicazioni terapeutiche,143007.0,True,8
5095,143009,H,NAP,SmPC,it,4.2,Posologia e modo di somministrazione,143007.0,True,9
5096,143010,H,NAP,SmPC,it,,Posologia,143009.0,True,10
5097,143011,H,NAP,SmPC,it,,Popolazione pediatrica,143010.0,True,11
5098,143012,H,NAP,SmPC,it,,Modo di somministrazione,143009.0,True,12
5099,143013,H,NAP,SmPC,it,,Precauzioni che devono essere prese prima della manipolazione o della somministrazione del medicinale,143012.0,False,13
5100,143014,H,NAP,SmPC,it,4.3,Controindicazioni,143007.0,True,14
5101,143015,H,NAP,SmPC,it,4.4,Avvertenze speciali e precauzioni d’impiego,143007.0,True,15
5102,143016,H,NAP,SmPC,it,,Tracciabilità,143015.0,False,16
5103,143017,H,NAP,SmPC,it,,Popolazione pediatrica,143015.0,False,17
5104,143018,H,NAP,SmPC,it,4.5,Interazioni con altri medicinali ed altre forme d’interazione,143007.0,True,18
5105,143019,H,NAP,SmPC,it,,Popolazione pediatrica,143018.0,False,19
5106,143020,H,NAP,SmPC,it,4.6,"Fertilità, gravidanza e allattamento",143007.0,True,20
5107,143021,H,NAP,SmPC,it,,Gravidanza,143020.0,False,21
5108,143022,H,NAP,SmPC,it,,Allattamento,143020.0,False,22
5109,143023,H,NAP,SmPC,it,,Fertilità,143020.0,False,23
5110,143024,H,NAP,SmPC,it,4.7,Effetti sulla capacità di guidare veicoli e sull’uso di macchinari,143007.0,True,24
5111,143025,H,NAP,SmPC,it,4.8,Effetti indesiderati,143007.0,True,25
5112,143026,H,NAP,SmPC,it,,Popolazione pediatrica,143025.0,False,26
5113,143027,H,NAP,SmPC,it,,Segnalazione delle reazioni avverse sospette,143025.0,True,27
5114,143028,H,NAP,SmPC,it,4.9,Sovradosaggio,143007.0,True,28
5115,143029,H,NAP,SmPC,it,,Popolazione pediatrica,143028.0,False,29
5116,143030,H,NAP,SmPC,it,5,PROPRIETÀ FARMACOLOGICHE,143001.0,True,30
5117,143031,H,NAP,SmPC,it,5.1,Proprietà farmacodinamiche,143030.0,True,31
5118,143032,H,NAP,SmPC,it,,Meccanismo d’azione,143031.0,False,32
5119,143033,H,NAP,SmPC,it,,Effetti farmacodinamici,143031.0,False,33
5120,143034,H,NAP,SmPC,it,,Efficacia e sicurezza clinica,143031.0,False,34
5121,143035,H,NAP,SmPC,it,,Popolazione pediatrica,143031.0,False,35
5122,143036,H,NAP,SmPC,it,5.2,Proprietà farmacocinetiche,143030.0,True,36
5123,143037,H,NAP,SmPC,it,,Assorbimento,143036.0,False,37
5124,143038,H,NAP,SmPC,it,,Distribuzione,143036.0,False,38
5125,143039,H,NAP,SmPC,it,,Biotrasformazione,143036.0,False,39
5126,143040,H,NAP,SmPC,it,,Eliminazione,143036.0,False,40
5127,143041,H,NAP,SmPC,it,,Linearità/Non linearità,143036.0,False,41
5128,143042,H,NAP,SmPC,it,,Relazione(i) farmacocinetica(che)/farmacodinamica(che),143036.0,False,42
5129,143043,H,NAP,SmPC,it,5.3,Dati preclinici di sicurezza,143030.0,True,43
5130,143044,H,NAP,SmPC,it,,"Valutazione del rischio ambientale (Environmental risk assessment, ERA)",143043.0,False,44
5131,143045,H,NAP,SmPC,it,6,INFORMAZIONI FARMACEUTICHE,143001.0,True,45
5132,143046,H,NAP,SmPC,it,6.1,Elenco degli eccipienti,143045.0,True,46
5133,143047,H,NAP,SmPC,it,6.2,Incompatibilità,143045.0,True,47
5134,143048,H,NAP,SmPC,it,6.3,Periodo di validità,143045.0,True,48
5135,143049,H,NAP,SmPC,it,6.4,Precauzioni particolari per la conservazione,143045.0,True,49
5136,143050,H,NAP,SmPC,it,6.5,Natura e contenuto del contenitore,143045.0,True,50
5137,143051,H,NAP,SmPC,it,6.6,Precauzioni particolari per lo smaltimento <e la manipolazione>,143045.0,True,51
5138,143052,H,NAP,SmPC,it,,Uso nella popolazione pediatrica,143051.0,False,52
5139,143053,H,NAP,SmPC,it,7,TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,143001.0,True,53
5140,143054,H,NAP,SmPC,it,8,NUMERO(I) DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO ,143001.0,True,54
5141,143055,H,NAP,SmPC,it,9,DATA DELLA PRIMA AUTORIZZAZIONE/RINNOVO DELL’AUTORIZZAZIONE,143001.0,True,55
5142,143056,H,NAP,SmPC,it,10,DATA DI REVISIONE DEL TESTO,143001.0,True,56
5143,143057,H,NAP,SmPC,it,11,DOSIMETRIA,143001.0,False,57
5144,143058,H,NAP,SmPC,it,12,ISTRUZIONI PER LA PREPARAZIONE DI RADIOFARMACI,143001.0,False,58
5145,144001,H,NAP,Labelling,it,,ETICHETTATURA,,True,1
5146,144002,H,NAP,Labelling,it,,INFORMAZIONI DA APPORRE <SUL CONFEZIONAMENTO SECONDARIO> <E> <SUL CONFEZIONAMENTO PRIMARIO>,144001.0,True,2
5147,144003,H,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE,144002.0,True,3
5148,144004,H,NAP,Labelling,it,2,COMPOSIZIONE QUALITATIVA E QUANTITATIVA IN TERMINI DI PRINCIPIO(I) ATTIVO(I),144002.0,True,4
5149,144005,H,NAP,Labelling,it,3,ELENCO DEGLI ECCIPIENTI,144002.0,True,5
5150,144006,H,NAP,Labelling,it,4,FORMA FARMACEUTICA E CONTENUTO,144002.0,True,6
5151,144007,H,NAP,Labelling,it,5,MODO E VIA(E) DI SOMMINISTRAZIONE,144002.0,True,7
5152,144008,H,NAP,Labelling,it,6,AVVERTENZA PARTICOLARE CHE PRESCRIVA DI TENERE IL MEDICINALE FUORI DALLA VISTA E DALLA PORTATA DEI BAMBINI,144002.0,True,8
5153,144009,H,NAP,Labelling,it,7,"ALTRA(E) AVVERTENZA(E) PARTICOLARE(I), SE NECESSARIO",144002.0,True,9
5154,144010,H,NAP,Labelling,it,8,DATA DI SCADENZA,144002.0,True,10
5155,144011,H,NAP,Labelling,it,9,PRECAUZIONI PARTICOLARI PER LA CONSERVAZIONE,144002.0,True,11
5156,144012,H,NAP,Labelling,it,10,"PRECAUZIONI PARTICOLARI PER LO SMALTIMENTO DEL MEDICINALE NON UTILIZZATO O DEI RIFIUTI DERIVATI DA TALE MEDICINALE, SE NECESSARIO",144002.0,True,12
5157,144013,H,NAP,Labelling,it,11,NOME E INDIRIZZO DEL TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,144002.0,True,13
5158,144014,H,NAP,Labelling,it,12,NUMERO(I) DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO ,144002.0,True,14
5159,144015,H,NAP,Labelling,it,13,NUMERO DI LOTTO,144002.0,True,15
5160,144016,H,NAP,Labelling,it,14,CONDIZIONE GENERALE DI FORNITURA,144002.0,True,16
5161,144017,H,NAP,Labelling,it,15,ISTRUZIONI PER L’USO,144002.0,True,17
5162,144018,H,NAP,Labelling,it,16,INFORMAZIONI IN BRAILLE,144002.0,True,18
5163,144019,H,NAP,Labelling,it,17,IDENTIFICATIVO UNICO – CODICE A BARRE BIDIMENSIONALE,144002.0,True,19
5164,144020,H,NAP,Labelling,it,18,IDENTIFICATIVO UNICO - DATI LEGGIBILI ,144002.0,True,20
5165,144021,H,NAP,Labelling,it,,INFORMAZIONI MINIME DA APPORRE SU BLISTER O STRIP,144001.0,True,21
5166,144022,H,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE,144021.0,True,22
5167,144023,H,NAP,Labelling,it,2,NOME DEL TITOLARE DELL’AUTORIZZAZIONE ALL’IMMISSIONE IN COMMERCIO,144021.0,True,23
5168,144024,H,NAP,Labelling,it,3,DATA DI SCADENZA,144021.0,True,24
5169,144025,H,NAP,Labelling,it,4,NUMERO DI LOTTO,144021.0,True,25
5170,144026,H,NAP,Labelling,it,5,ALTRO,144021.0,True,26
5171,144027,H,NAP,Labelling,it,,INFORMAZIONI MINIME DA APPORRE SUI CONFEZIONAMENTI PRIMARI DI PICCOLE DIMENSIONI,144001.0,True,27
5172,144028,H,NAP,Labelling,it,1,DENOMINAZIONE DEL MEDICINALE E VIA(E) DI SOMMINISTRAZIONE,144027.0,True,28
5173,144029,H,NAP,Labelling,it,2,MODO DI SOMMINISTRAZIONE,144027.0,True,29
5174,144030,H,NAP,Labelling,it,3,DATA DI SCADENZA,144027.0,True,30
5175,144031,H,NAP,Labelling,it,4,NUMERO DI LOTTO,144027.0,True,31
5176,144032,H,NAP,Labelling,it,5,"CONTENUTO IN PESO, VOLUME O UNITÀ",144027.0,True,32
5177,144033,H,NAP,Labelling,it,6,ALTRO,144027.0,True,33
5178,145001,H,NAP,Package leaflet,it,,FOGLIO ILLUSTRATIVO,,True,1
5179,145002,H,NAP,Package leaflet,it,,q Medicinale sottoposto a monitoraggio addizionale. Ciò permetterà la rapida identificazione di nuove informazioni sulla sicurezza. Lei può contribuire segnalando qualsiasi effetto indesiderato riscontrato durante l’assunzione di questo medicinale. Vedere la fine del paragrafo 4 per le informazioni su come segnalare gli effetti indesiderati.,145001.0,False,2
5180,145003,H,NAP,Package leaflet,it,,Contenuto di questo foglio,145001.0,True,3
5181,145004,H,NAP,Package leaflet,it,1,Cos’è X e a cosa serve,145001.0,True,4
5182,145005,H,NAP,Package leaflet,it,2,Cosa deve sapere prima di <prendere> <usare> X ,145001.0,True,5
5183,145006,H,NAP,Package leaflet,it,,Non <prenda> <usi> X,145005.0,True,6
5184,145007,H,NAP,Package leaflet,it,,Avvertenze e precauzioni,145005.0,True,7
5185,145008,H,NAP,Package leaflet,it,,Bambini <e adolescenti>,145005.0,True,8
5186,145009,H,NAP,Package leaflet,it,,Altri medicinali e X,145005.0,True,9
5187,145010,H,NAP,Package leaflet,it,,"X con <cibi> <e> <,> <bevande> <e> <alcol>",145005.0,True,10
5188,145011,H,NAP,Package leaflet,it,,"Gravidanza <e> <,> allattamento <e fertilità>",145005.0,True,11
5189,145012,H,NAP,Package leaflet,it,,Guida di veicoli e utilizzo di macchinari,145005.0,True,12
5190,145013,H,NAP,Package leaflet,it,,X contiene {nome del(degli) eccipiente(i)},145005.0,False,13
5191,145014,H,NAP,Package leaflet,it,3,Come <prendere> <usare> X,145001.0,True,14
5192,145015,H,NAP,Package leaflet,it,,Uso nei bambini <e negli adolescenti>,145014.0,False,15
5193,145016,H,NAP,Package leaflet,it,,Se <prende> <usa> più X di quanto deve,145014.0,False,16
5194,145017,H,NAP,Package leaflet,it,,Se dimentica di <prendere> <usare> X,145014.0,False,17
5195,145018,H,NAP,Package leaflet,it,,Se interrompe il trattamento con X,145014.0,False,18
5196,145019,H,NAP,Package leaflet,it,4,Possibili effetti indesiderati,145001.0,True,19
5197,145020,H,NAP,Package leaflet,it,,Effetti indesiderati aggiuntivi nei bambini <e negli adolescenti>,145019.0,False,20
5198,145021,H,NAP,Package leaflet,it,,Segnalazione degli effetti indesiderati,145019.0,True,21
5199,145022,H,NAP,Package leaflet,it,5,Come conservare X,145001.0,True,22
5200,145023,H,NAP,Package leaflet,it,6,Contenuto della confezione e altre informazioni,145001.0,True,23
5201,145024,H,NAP,Package leaflet,it,,Cosa contiene X,145023.0,True,24
5202,145025,H,NAP,Package leaflet,it,,Descrizione dell’aspetto di X e contenuto della confezione,145023.0,True,25
5203,145026,H,NAP,Package leaflet,it,,Titolare dell’autorizzazione all’immissione in commercio e produttore,145023.0,True,26
5204,145027,H,NAP,Package leaflet,it,,Questo medicinale è autorizzato negli Stati Membri dello Spazio economico europeo con le seguenti denominazioni:,145023.0,False,27
5205,145028,H,NAP,Package leaflet,it,,Questo foglio illustrativo è stato aggiornato il <{MM/AAAA}><{mese AAAA}>.,145023.0,True,28
5206,145029,H,NAP,Package leaflet,it,,Altre fonti d’informazioni,145023.0,False,29
5207,145030,H,NAP,Package leaflet,it,,Le informazioni seguenti sono destinate esclusivamente agli operatori sanitari:,145001.0,False,30
5208,146001,H,NAP,SmPC,lt,,PREPARATO CHARAKTERISTIKŲ SANTRAUKA,,True,1
5209,146002,H,NAP,SmPC,lt,,"qVykdoma papildoma šio vaistinio preparato stebėsena. Tai padės greitai nustatyti naują saugumo informaciją. Sveikatos priežiūros specialistai turi pranešti apie bet kokias įtariamas nepageidaujamas reakcijas. Apie tai, kaip pranešti apie nepageidaujamas reakcijas, žr. 4.8 skyriuje.> ",146001.0,False,2
5210,146003,H,NAP,SmPC,lt,1,VAISTINIO PREPARATO PAVADINIMAS,146001.0,True,3
5211,146004,H,NAP,SmPC,lt,2,KOKYBINĖ IR KIEKYBINĖ SUDĖTIS,146001.0,True,4
5212,146005,H,NAP,SmPC,lt,,"Pagalbinė (-s) medžiaga (-os), kurios (-ių) poveikis žinomas",146004.0,False,5
5213,146006,H,NAP,SmPC,lt,3,FARMACINĖ FORMA,146001.0,True,6
5214,146007,H,NAP,SmPC,lt,4,KLINIKINĖ INFORMACIJA,146001.0,True,7
5215,146008,H,NAP,SmPC,lt,4.1,Terapinės indikacijos,146007.0,True,8
5216,146009,H,NAP,SmPC,lt,4.2,Dozavimas ir vartojimo metodas,146007.0,True,9
5217,146010,H,NAP,SmPC,lt,,Dozavimas,146009.0,True,10
5218,146011,H,NAP,SmPC,lt,,Vaikų populiacija,146010.0,True,11
5219,146012,H,NAP,SmPC,lt,,Vartojimo metodas,146009.0,True,12
5220,146013,H,NAP,SmPC,lt,,Atsargumo priemonės prieš ruošiant ar vartojant šį vaistinį preparatą,146012.0,False,13
5221,146014,H,NAP,SmPC,lt,4.3,Kontraindikacijos,146007.0,True,14
5222,146015,H,NAP,SmPC,lt,4.4,Specialūs įspėjimai ir atsargumo priemonės,146007.0,True,15
5223,146016,H,NAP,SmPC,lt,,Atsekamumas,146015.0,False,16
5224,146017,H,NAP,SmPC,lt,,Vaikų populiacija,146015.0,False,17
5225,146018,H,NAP,SmPC,lt,4.5,Sąveika su kitais vaistiniais preparatais ir kitokia sąveika,146007.0,True,18
5226,146019,H,NAP,SmPC,lt,,Vaikų populiacija,146018.0,False,19
5227,146020,H,NAP,SmPC,lt,4.6,"Vaisingumas, nėštumo ir žindymo laikotarpis",146007.0,True,20
5228,146021,H,NAP,SmPC,lt,,Nėštumas,146020.0,False,21
5229,146022,H,NAP,SmPC,lt,,Žindymas,146020.0,False,22
5230,146023,H,NAP,SmPC,lt,,Vaisingumas,146020.0,False,23
5231,146024,H,NAP,SmPC,lt,4.7,Poveikis gebėjimui vairuoti ir valdyti mechanizmus,146007.0,True,24
5232,146025,H,NAP,SmPC,lt,4.8,Nepageidaujamas poveikis,146007.0,True,25
5233,146026,H,NAP,SmPC,lt,,Vaikų populiacija,146025.0,False,26
5234,146027,H,NAP,SmPC,lt,,Pranešimas apie įtariamas nepageidaujamas reakcijas,146025.0,True,27
5235,146028,H,NAP,SmPC,lt,4.9,Perdozavimas,146007.0,True,28
5236,146029,H,NAP,SmPC,lt,,Vaikų populiacija,146028.0,False,29
5237,146030,H,NAP,SmPC,lt,5,FARMAKOLOGINĖS SAVYBĖS,146001.0,True,30
5238,146031,H,NAP,SmPC,lt,5.1,Farmakodinaminės savybės,146030.0,True,31
5239,146032,H,NAP,SmPC,lt,,Veikimo mechanizmas,146031.0,False,32
5240,146033,H,NAP,SmPC,lt,,Farmakodinaminis poveikis,146031.0,False,33
5241,146034,H,NAP,SmPC,lt,,Klinikinis veiksmingumas ir saugumas,146031.0,False,34
5242,146035,H,NAP,SmPC,lt,,Vaikų populiacija,146031.0,False,35
5243,146036,H,NAP,SmPC,lt,5.2,Farmakokinetinės savybės,146030.0,True,36
5244,146037,H,NAP,SmPC,lt,,Absorbcija,146036.0,False,37
5245,146038,H,NAP,SmPC,lt,,Pasiskirstymas,146036.0,False,38
5246,146039,H,NAP,SmPC,lt,,Biotransformacija,146036.0,False,39
5247,146040,H,NAP,SmPC,lt,,Eliminacija,146036.0,False,40
5248,146041,H,NAP,SmPC,lt,,Tiesinis / netiesinis pobūdis,146036.0,False,41
5249,146042,H,NAP,SmPC,lt,,Santykis tarp farmakokinetikos ir farmakodinamikos,146036.0,False,42
5250,146043,H,NAP,SmPC,lt,5.3,Ikiklinikinių saugumo tyrimų duomenys,146030.0,True,43
5251,146044,H,NAP,SmPC,lt,,Pavojaus aplinkai vertinimas (PAV),146043.0,False,44
5252,146045,H,NAP,SmPC,lt,6,FARMACINĖ INFORMACIJA,146001.0,True,45
5253,146046,H,NAP,SmPC,lt,6.1,Pagalbinių medžiagų sąrašas,146045.0,True,46
5254,146047,H,NAP,SmPC,lt,6.2,Nesuderinamumas,146045.0,True,47
5255,146048,H,NAP,SmPC,lt,6.3,Tinkamumo laikas,146045.0,True,48
5256,146049,H,NAP,SmPC,lt,6.4,Specialios laikymo sąlygos,146045.0,True,49
